"Date","Price","Open","High","Low","Vol.","Change %"
"12/14/2020","216.43","217.15","217.45","216.06","","0.29%"
"12/11/2020","215.80","215.37","216.14","213.34","","-0.43%"
"12/10/2020","216.74","218.34","218.77","215.37","","-0.70%"
"12/09/2020","218.26","218.65","219.00","217.93","","0.02%"
"12/08/2020","218.22","215.95","218.22","215.26","","1.02%"
"12/07/2020","216.01","216.71","216.91","215.53","","-0.22%"
"12/04/2020","216.48","216.71","217.00","215.94","","-0.07%"
"12/03/2020","216.63","217.24","217.26","215.75","","-0.17%"
"12/02/2020","216.99","216.33","217.83","216.23","","-0.05%"
"12/01/2020","217.10","217.36","217.42","216.31","","0.09%"
"11/30/2020","216.90","217.46","218.37","216.17","","-0.60%"
"11/27/2020","218.20","216.53","218.20","216.51","","0.51%"
"11/26/2020","217.10","217.51","217.92","216.82","","0.17%"
"11/25/2020","216.74","217.73","218.81","216.34","","-0.29%"
"11/24/2020","217.38","217.62","217.78","216.53","","0.42%"
"11/23/2020","216.48","217.80","218.33","216.48","","-0.34%"
"11/20/2020","217.22","215.70","217.93","215.55","","0.52%"
"11/19/2020","216.09","215.27","216.75","215.24","","-0.36%"
"11/18/2020","216.87","215.90","217.52","215.77","","0.15%"
"11/17/2020","216.55","215.97","216.88","215.63","","-0.01%"
"11/16/2020","216.58","215.40","217.38","214.93","","1.09%"
"11/13/2020","214.24","212.82","214.67","212.69","","0.24%"
"11/12/2020","213.72","213.56","215.38","213.34","","-0.65%"
"11/11/2020","215.11","212.91","215.61","212.73","","1.07%"
"11/10/2020","212.83","214.41","215.05","212.31","","-0.63%"
"11/09/2020","214.19","211.27","216.74","211.07","","2.88%"
"11/06/2020","208.19","207.98","209.00","205.96","","-0.13%"
"11/05/2020","208.47","206.92","208.69","206.92","","1.49%"
"11/04/2020","205.41","199.19","205.58","198.50","","1.97%"
"11/03/2020","201.45","199.85","201.53","199.64","","1.61%"
"11/02/2020","198.26","195.82","198.65","194.33","","1.46%"
"10/30/2020","195.41","193.25","195.49","193.08","","0.50%"
"10/29/2020","194.44","194.41","196.05","193.29","","-0.24%"
"10/28/2020","194.90","197.33","197.72","193.98","","-2.59%"
"10/27/2020","200.09","201.80","201.80","198.70","","-0.54%"
"10/26/2020","201.17","204.51","205.32","201.17","","-2.82%"
"10/23/2020","207.01","206.87","208.44","206.80","","0.09%"
"10/22/2020","206.83","205.74","207.02","203.59","","-0.01%"
"10/21/2020","206.86","210.36","210.36","206.38","","-1.45%"
"10/20/2020","209.91","210.37","211.30","209.66","","-0.21%"
"10/19/2020","210.36","210.57","211.37","209.77","","0.24%"
"10/16/2020","209.86","209.95","210.51","207.93","","1.02%"
"10/15/2020","207.74","209.17","209.17","206.76","","-1.52%"
"10/14/2020","210.95","210.87","211.93","210.45","","0.34%"
"10/13/2020","210.23","211.88","212.15","210.08","","-0.86%"
"10/12/2020","212.05","210.96","212.33","210.62","","0.76%"
"10/09/2020","210.46","210.96","211.63","210.17","","-0.03%"
"10/08/2020","210.52","211.15","211.39","209.86","","0.23%"
"10/07/2020","210.03","209.59","211.30","209.59","","0.03%"
"10/06/2020","209.97","210.75","211.43","209.09","","-0.03%"
"10/05/2020","210.04","209.00","210.34","208.99","","1.32%"
"10/02/2020","207.30","207.00","207.30","204.85","","-0.67%"
"10/01/2020","208.69","209.08","209.70","208.24","","0.15%"
"09/30/2020","208.38","208.33","209.50","207.54","","-0.39%"
"09/29/2020","209.19","208.82","209.71","208.25","","0.12%"
"09/28/2020","208.94","206.46","209.09","206.02","","2.65%"
"09/25/2020","203.55","203.14","204.15","200.98","","0.47%"
"09/24/2020","202.60","201.56","203.60","201.09","","-0.69%"
"09/23/2020","204.00","204.10","205.99","203.61","","0.54%"
"09/22/2020","202.90","203.01","204.64","202.11","","0.57%"
"09/21/2020","201.76","207.02","207.02","201.48","","-3.34%"
"09/18/2020","208.74","208.24","209.73","208.18","","0.21%"
"09/17/2020","208.31","206.46","208.50","206.33","","-0.10%"
"09/16/2020","208.51","206.57","208.55","206.57","","1.07%"
"09/15/2020","206.31","204.44","206.78","204.44","","1.01%"
"09/14/2020","204.24","205.42","205.95","203.70","","0.01%"
"09/11/2020","204.21","203.54","205.19","203.22","","0.14%"
"09/10/2020","203.93","204.73","204.88","202.92","","-0.38%"
"09/09/2020","204.71","201.19","204.71","201.19","","1.71%"
"09/08/2020","201.27","203.10","203.10","199.60","","-0.80%"
"09/07/2020","202.90","199.97","202.99","199.97","","2.23%"
"09/04/2020","198.48","198.23","202.25","197.33","","-0.40%"
"09/03/2020","199.28","203.65","204.88","198.94","","-1.25%"
"09/02/2020","201.80","201.27","203.89","201.22","","0.84%"
"09/01/2020","200.12","200.85","201.59","198.85","","0.26%"
"08/31/2020","199.61","201.43","202.20","199.61","","-0.47%"
"08/28/2020","200.55","202.67","202.80","199.96","","-0.86%"
"08/27/2020","202.29","203.48","203.59","202.19","","-0.48%"
"08/26/2020","203.27","201.07","203.27","200.76","","0.91%"
"08/25/2020","201.44","202.29","203.23","201.38","","-0.10%"
"08/24/2020","201.65","200.27","202.22","200.27","","1.55%"
"08/21/2020","198.57","199.49","199.75","196.89","","-0.11%"
"08/20/2020","198.79","198.71","199.77","197.85","","-1.22%"
"08/19/2020","201.24","199.52","201.33","199.39","","0.88%"
"08/18/2020","199.49","199.82","201.72","199.21","","-0.87%"
"08/17/2020","201.25","199.47","201.25","199.39","","1.13%"
"08/14/2020","199.01","201.98","201.98","198.32","","-1.75%"
"08/13/2020","202.56","201.58","203.00","201.58","","0.16%"
"08/12/2020","202.23","201.18","202.23","200.39","","0.14%"
"08/11/2020","201.95","200.32","202.62","200.25","","1.55%"
"08/10/2020","198.86","199.34","199.89","198.30","","0.16%"
"08/07/2020","198.55","197.71","199.03","197.17","","0.19%"
"08/06/2020","198.17","198.39","199.27","197.31","","-0.18%"
"08/05/2020","198.52","197.73","198.53","197.09","","0.96%"
"08/04/2020","196.63","198.55","198.85","195.65","","-0.61%"
"08/03/2020","197.83","193.71","198.17","192.96","","2.25%"
"07/31/2020","193.47","195.02","196.43","193.27","","-0.36%"
"07/30/2020","194.16","198.31","198.31","193.31","","-2.25%"
"07/29/2020","198.63","197.16","198.63","196.73","","0.60%"
"07/28/2020","197.45","198.31","198.46","196.32","","-0.31%"
"07/27/2020","198.06","196.79","198.32","196.58","","0.52%"
"07/24/2020","197.03","198.44","198.54","196.13","","-2.03%"
"07/23/2020","201.11","201.47","202.00","200.54","","0.10%"
"07/22/2020","200.90","199.73","201.06","198.66","","0.74%"
"07/21/2020","199.43","201.50","201.65","199.18","","-0.53%"
"07/20/2020","200.49","199.06","200.60","198.44","","0.97%"
"07/17/2020","198.57","198.66","198.98","197.47","","0.80%"
"07/16/2020","196.99","197.46","197.66","196.52","","-0.61%"
"07/15/2020","198.19","196.26","198.46","195.27","","1.78%"
"07/14/2020","194.73","193.77","195.20","192.95","","-0.35%"
"07/13/2020","195.41","194.16","195.60","193.35","","1.70%"
"07/10/2020","192.14","190.57","192.34","190.20","","0.74%"
"07/09/2020","190.73","193.45","193.64","190.62","","-0.86%"
"07/08/2020","192.39","191.90","193.74","191.83","","-0.39%"
"07/07/2020","193.14","193.22","193.34","191.99","","-0.45%"
"07/06/2020","194.02","193.56","194.08","192.22","","1.93%"
"07/03/2020","190.34","191.38","191.86","189.96","","-0.29%"
"07/02/2020","190.89","189.40","190.96","188.82","","1.61%"
"07/01/2020","187.86","186.69","189.12","185.87","","0.85%"
"06/30/2020","186.27","187.29","187.29","185.04","","-0.15%"
"06/29/2020","186.55","185.57","186.80","184.69","","0.44%"
"06/26/2020","185.74","187.29","188.75","185.73","","0.08%"
"06/25/2020","185.60","183.43","185.67","182.16","","0.75%"
"06/24/2020","184.22","187.77","188.25","184.18","","-2.36%"
"06/23/2020","188.68","187.62","189.50","187.62","","1.23%"
"06/22/2020","186.38","186.30","187.60","185.58","","-0.82%"
"06/18/2020","187.92","187.23","188.70","186.67","","-0.21%"
"06/17/2020","188.32","187.59","189.65","187.57","","0.57%"
"06/16/2020","187.26","185.22","188.01","185.01","","3.29%"
"06/15/2020","181.30","176.93","181.58","175.92","","0.49%"
"06/12/2020","180.41","178.15","183.10","177.91","","0.02%"
"06/11/2020","180.38","185.57","185.57","180.38","","-4.71%"
"06/10/2020","189.29","190.90","192.18","188.92","","-0.44%"
"06/09/2020","190.12","193.04","193.21","188.71","","-1.39%"
"06/08/2020","192.80","193.51","194.13","192.14","","-0.90%"
"06/05/2020","194.56","192.40","194.56","192.12","","1.71%"
"06/04/2020","191.28","191.13","191.97","190.27","","-0.25%"
"06/03/2020","191.75","188.70","191.75","188.55","","2.47%"
"06/02/2020","187.12","185.59","187.68","185.35","","1.21%"
"06/01/2020","184.88","184.78","185.17","183.14","","1.06%"
"05/29/2020","182.94","182.96","183.78","182.35","","-0.89%"
"05/28/2020","184.59","182.86","184.63","182.25","","1.82%"
"05/27/2020","181.29","180.73","182.55","180.25","","0.53%"
"05/26/2020","180.33","180.37","180.79","179.55","","0.93%"
"05/25/2020","178.66","176.43","179.16","176.29","","2.11%"
"05/22/2020","174.97","173.35","175.26","172.85","","-0.15%"
"05/20/2020","175.23","173.59","175.96","173.59","","-0.01%"
"05/19/2020","175.25","175.73","176.10","173.46","","0.23%"
"05/18/2020","174.84","170.24","174.84","170.08","","4.59%"
"05/15/2020","167.16","166.98","168.86","165.70","","1.30%"
"05/14/2020","165.01","168.57","169.03","163.56","","-3.01%"
"05/13/2020","170.13","172.53","172.90","170.13","","-2.69%"
"05/12/2020","174.84","172.46","175.13","172.46","","0.67%"
"05/11/2020","173.68","175.25","175.28","172.20","","-0.45%"
"05/08/2020","174.47","172.49","174.47","172.49","","1.83%"
"05/07/2020","171.33","169.39","171.48","169.23","","1.49%"
"05/06/2020","168.81","169.65","170.27","168.55","","-0.82%"
"05/05/2020","170.21","168.54","170.30","167.90","","2.25%"
"05/04/2020","166.46","168.85","169.10","166.46","","-4.60%"
"04/30/2020","174.48","176.68","177.30","174.48","","-1.15%"
"04/29/2020","176.51","172.68","176.56","172.19","","2.00%"
"04/28/2020","173.05","170.77","173.54","170.40","","1.44%"
"04/27/2020","170.59","170.78","171.27","169.92","","1.38%"
"04/24/2020","168.26","168.05","169.73","167.69","","-1.34%"
"04/23/2020","170.55","169.55","171.11","167.34","","1.19%"
"04/22/2020","168.55","166.88","168.55","166.12","","1.97%"
"04/21/2020","165.30","167.66","168.00","165.30","","-2.71%"
"04/20/2020","169.91","170.47","170.47","167.41","","0.44%"
"04/17/2020","169.16","168.15","169.44","167.81","","3.38%"
"04/16/2020","163.63","165.58","165.98","162.28","","-0.33%"
"04/15/2020","164.18","169.87","170.16","164.04","","-3.66%"
"04/14/2020","170.41","169.89","170.72","168.85","","2.12%"
"04/09/2020","166.88","168.82","169.79","166.56","","0.16%"
"04/08/2020","166.61","165.04","166.71","164.22","","-0.14%"
"04/07/2020","166.84","164.85","167.68","164.40","","3.63%"
"04/06/2020","161.00","159.50","161.18","158.47","","4.07%"
"04/03/2020","154.71","155.63","156.91","154.30","","-0.99%"
"04/02/2020","156.25","157.27","157.46","153.64","","-0.02%"
"04/01/2020","156.28","157.70","158.32","155.99","","-3.53%"
"03/31/2020","162.00","160.94","162.56","158.15","","2.63%"
"03/30/2020","157.85","155.67","157.85","152.04","","2.01%"
"03/27/2020","154.74","157.75","158.11","153.06","","-3.15%"
"03/26/2020","159.78","152.38","159.78","152.25","","2.05%"
"03/25/2020","156.57","155.12","156.70","148.27","","4.28%"
"03/24/2020","150.14","146.65","150.14","144.04","","7.36%"
"03/23/2020","139.85","140.51","145.51","139.20","","-5.14%"
"03/20/2020","147.43","153.49","154.64","147.43","","-0.28%"
"03/19/2020","147.84","143.64","147.84","142.30","","3.43%"
"03/18/2020","142.94","143.25","146.32","140.59","","-3.20%"
"03/17/2020","147.66","149.62","150.27","140.00","","2.08%"
"03/16/2020","144.65","143.37","147.31","137.67","","-4.49%"
"03/13/2020","151.45","152.48","161.49","147.84","","1.64%"
"03/12/2020","149.01","157.98","159.84","148.13","","-11.10%"
"03/11/2020","167.62","172.93","173.73","167.16","","-1.89%"
"03/10/2020","170.85","174.05","178.89","169.75","","-0.81%"
"03/09/2020","172.24","169.68","175.64","169.68","","-5.56%"
"03/06/2020","182.38","184.83","185.45","181.00","","-3.34%"
"03/05/2020","188.68","192.81","193.01","186.91","","-1.03%"
"03/04/2020","190.65","190.29","192.76","188.74","","0.60%"
"03/03/2020","189.52","190.26","193.00","188.97","","1.56%"
"03/02/2020","186.61","189.75","190.89","183.14","","0.51%"
"02/28/2020","185.66","184.37","188.01","183.47","","-3.18%"
"02/27/2020","191.76","195.36","195.83","188.58","","-3.69%"
"02/26/2020","199.10","196.10","199.60","190.59","","0.59%"
"02/25/2020","197.94","201.67","202.99","197.74","","-1.69%"
"02/24/2020","201.34","207.58","207.58","200.61","","-4.22%"
"02/21/2020","210.22","210.95","211.85","209.54","","-0.91%"
"02/20/2020","212.16","212.53","213.02","211.92","","-0.08%"
"02/19/2020","212.34","210.45","212.38","210.45","","1.21%"
"02/18/2020","209.81","210.36","211.62","209.49","","-0.25%"
"02/17/2020","210.33","211.30","212.24","211.25","","0.24%"
"02/14/2020","209.82","210.39","211.32","210.32","","0.37%"
"02/13/2020","209.04","209.45","210.16","208.12","","0.08%"
"02/12/2020","208.88","209.24","210.42","208.94","","0.37%"
"02/11/2020","208.10","207.51","209.35","207.46","","0.94%"
"02/10/2020","206.17","205.34","206.37","204.79","","0.43%"
"02/07/2020","205.29","205.94","206.20","204.72","","-0.36%"
"02/06/2020","206.04","206.96","207.81","205.33","","-0.16%"
"02/05/2020","206.38","203.65","206.97","203.37","","1.33%"
"02/04/2020","203.68","200.18","203.68","200.17","","2.21%"
"02/03/2020","199.28","199.54","199.83","198.11","","-0.03%"
"01/31/2020","199.33","200.49","201.50","198.92","","-0.28%"
"01/30/2020","199.88","199.70","201.71","198.93","","-0.35%"
"01/29/2020","200.59","200.41","201.01","199.68","","0.46%"
"01/28/2020","199.67","198.46","200.17","197.23","","0.71%"
"01/27/2020","198.27","200.39","200.53","197.88","","-2.16%"
"01/24/2020","202.65","202.04","203.49","201.49","","1.05%"
"01/23/2020","200.55","202.32","202.32","200.24","","-1.10%"
"01/22/2020","202.78","204.10","204.64","202.74","","-0.52%"
"01/21/2020","203.84","202.96","203.94","201.57","","-0.01%"
"01/20/2020","203.87","203.84","204.77","203.60","","-0.02%"
"01/17/2020","203.92","203.04","204.46","203.04","","0.76%"
"01/16/2020","202.38","199.65","202.38","199.65","","1.39%"
"01/15/2020","199.61","200.19","200.29","198.93","","-0.29%"
"01/14/2020","200.19","200.12","200.36","198.10","","0.07%"
"01/13/2020","200.04","199.83","200.76","199.36","","0.30%"
"01/10/2020","199.44","200.45","200.51","199.43","","-0.31%"
"01/09/2020","200.06","200.78","200.78","199.65","","0.37%"
"01/08/2020","199.33","197.81","199.43","197.20","","-0.05%"
"01/07/2020","199.43","198.65","200.21","198.61","","0.45%"
"01/03/2020","198.54","199.32","199.32","197.81","","-1.05%"
"01/02/2020","200.64","197.53","200.76","197.53","","1.88%"
"12/30/2019","196.93","199.40","199.40","196.77","","-1.25%"
"12/27/2019","199.43","199.37","199.61","198.89","","0.28%"
"12/23/2019","198.88","198.59","199.27","198.27","","0.14%"
"12/20/2019","198.61","197.07","198.61","197.07","","0.82%"
"12/19/2019","196.99","196.88","197.30","196.20","","0.03%"
"12/18/2019","196.94","197.14","197.52","196.39","","-0.13%"
"12/17/2019","197.19","196.42","197.19","196.06","","0.36%"
"12/16/2019","196.48","194.85","196.48","194.76","","0.92%"
"12/13/2019","194.68","195.54","195.55","194.15","","0.62%"
"12/12/2019","193.48","192.21","193.78","191.19","","0.71%"
"12/11/2019","192.12","191.63","192.31","190.35","","0.31%"
"12/10/2019","191.52","192.04","192.04","189.62","","-0.33%"
"12/09/2019","192.16","192.25","192.75","191.90","","-0.05%"
"12/06/2019","192.26","190.49","192.26","190.49","","1.09%"
"12/05/2019","190.18","190.57","191.32","189.86","","0.04%"
"12/04/2019","190.10","187.25","190.11","187.25","","1.55%"
"12/03/2019","187.20","189.00","189.80","186.80","","-0.64%"
"12/02/2019","188.40","190.64","192.08","188.21","","-1.10%"
"11/29/2019","190.49","190.15","191.03","189.48","","-0.13%"
"11/28/2019","190.74","190.84","191.02","190.35","","-0.22%"
"11/27/2019","191.16","192.13","192.33","190.94","","-0.25%"
"11/26/2019","191.63","191.36","191.74","190.29","","0.28%"
"11/25/2019","191.10","190.15","191.11","190.15","","1.00%"
"11/22/2019","189.20","188.82","189.90","188.68","","0.18%"
"11/21/2019","188.86","189.81","189.81","188.18","","-0.62%"
"11/20/2019","190.04","190.19","190.41","189.55","","-0.41%"
"11/19/2019","190.82","191.21","192.20","190.48","","0.05%"
"11/18/2019","190.73","191.90","192.34","190.37","","-0.51%"
"11/15/2019","191.71","192.21","192.97","190.32","","0.04%"
"11/14/2019","191.64","192.29","192.52","191.42","","-0.30%"
"11/13/2019","192.22","192.19","192.52","190.77","","-0.47%"
"11/12/2019","193.13","192.35","193.35","191.57","","0.59%"
"11/11/2019","192.00","192.33","192.81","191.52","","-0.30%"
"11/08/2019","192.58","191.65","192.62","191.18","","0.46%"
"11/07/2019","191.69","192.14","193.26","191.69","","0.08%"
"11/06/2019","191.53","191.67","192.56","191.28","","-0.18%"
"11/05/2019","191.87","192.30","192.30","191.02","","-0.14%"
"11/04/2019","192.13","189.90","192.14","189.90","","1.70%"
"11/01/2019","188.92","188.75","189.13","188.56","","0.28%"
"10/31/2019","188.39","190.34","190.34","188.05","","-0.77%"
"10/30/2019","189.86","188.81","189.96","188.78","","0.42%"
"10/29/2019","189.06","190.43","190.43","188.30","","-0.72%"
"10/28/2019","190.44","189.71","190.56","189.44","","0.51%"
"10/25/2019","189.48","188.17","189.48","188.04","","0.55%"
"10/24/2019","188.45","187.33","188.45","186.68","","0.61%"
"10/23/2019","187.30","186.47","187.30","185.96","","0.08%"
"10/22/2019","187.15","187.20","188.00","186.96","","0.13%"
"10/21/2019","186.90","185.01","186.95","184.85","","0.97%"
"10/18/2019","185.11","183.29","185.18","183.29","","0.55%"
"10/17/2019","184.10","183.67","185.00","183.37","","0.41%"
"10/16/2019","183.35","183.22","183.66","182.75","","0.10%"
"10/15/2019","183.16","181.85","183.66","181.85","","1.02%"
"10/14/2019","181.31","180.99","181.31","179.92","","0.05%"
"10/11/2019","181.22","179.37","181.27","178.92","","1.29%"
"10/10/2019","178.92","178.18","178.98","176.67","","0.40%"
"10/09/2019","178.20","176.24","178.54","176.04","","0.93%"
"10/08/2019","176.56","177.95","178.29","175.73","","-0.64%"
"10/07/2019","177.70","175.86","177.82","175.49","","1.29%"
"10/04/2019","175.44","175.04","175.50","174.27","","0.48%"
